11.3843965344131,9.044791269116104,13.224554755724967,13.578359466046095,17.880720826797187,55,429,15,1000,6.5115844405705555e-15,0.0026699865270613287
9.090642500668764,16.821746760979295,3.526222282089293,15.306163844652474,9.189583929255605,52,396,16,1000,5.215058977857524e-18,0.05814720216958085
10.67177149001509,6.129871197044849,12.093704426661134,6.3417507987469435,2.5652736984193325,38,409,14,1000,8.6637389320995e-16,0.0011264382086870058
7.880345624871552,0.003892192617058754,9.115132726728916,18.21775872260332,10.33895889762789,38,267,13,535,3.914618075022253e-15,0.0032631315645880172
19.65401285327971,17.631769622676075,6.441581076942384,7.617425741627812,10.663156537339091,52,392,16,1000,1.1838542612006375e-15,0.0005255705503682465
7.582882819697261,4.0639239037409425,18.482684195041656,14.889108426868916,10.315776178613305,50,383,14,1000,1.22017276020417e-14,0.0027265309169780105
0.5467213690280914,10.97671062219888,14.879091228358448,4.199022119864821,10.896507687866688,41,224,14,484,1.807798874090158e-15,0.0005412197541865614
10.333377979695797,0.7605464663356543,19.462209274061024,8.882819721475244,19.943860629573464,73,88,15,270,9.081779587203954e-15,0.0003615971711987539
16.69390836264938,6.366755561903119,1.1188807664439082,5.14033792540431,4.914909224025905,43,201,16,522,3.601753185880526e-15,0.017973037332366472
6.952980882488191,11.403077002614737,7.00358078815043,17.751307766884565,8.893400160595775,58,77,15,182,1.1168110432902824e-14,0.20652559286281216
17.219473468139768,11.286812429316342,5.228524445556104,19.35182983521372,17.020343174226582,133,149,16,354,3.583777883063327e-16,0.16401347600352714
12.240978265181184,2.997294208034873,9.994214908219874,4.882559729740024,0.8430268382653594,48,392,15,1000,2.116570948419882e-15,0.006580587656284253
14.849015455693007,16.622204179875553,18.115734751336277,9.888903577812016,19.63703732471913,43,54,16,146,1.114001049529272e-15,0.0279141819301954
10.736164916306734,4.803007277660072,5.589594445191324,14.516506800428033,17.842125040479004,39,387,13,1000,5.535375274017565e-15,0.0012843651069137187
4.275355529971421,6.029761377722025,1.2256903853267431,16.81335248518735,5.191670232452452,42,394,15,1000,5.122995406608639e-15,0.0061524934735814624
1.986260642297566,16.384171899408102,4.877257365733385,2.2480155853554606,17.690008976496756,61,150,16,423,8.67810936678008e-18,0.0006935793624430005
16.070520863868296,17.045136247761548,7.45355786755681,19.05165636446327,10.387342697940767,45,382,14,1000,1.504000314709296e-15,0.01716145981185308
19.052515951916575,9.297287659719586,12.685780855827034,5.590405440889299,13.443871340714395,48,139,16,402,1.6082424746747942e-16,0.0003894031008965515
6.839725859463215,2.087206244468689,19.433826496824622,10.640306524001062,14.867261229082942,39,161,14,383,5.7732974762253635e-15,0.0015917819786724033
10.558875887654722,1.531643494963646,5.706045683473349,3.818406295031309,14.471806432120502,50,147,17,414,2.5333658378520917e-17,0.00001839243917766215
9.699647803790867,18.539960272610188,19.261732744053006,10.09486642666161,4.078437611460686,35,347,13,991,4.277605152301903e-15,0.08180776957897531
4.762579840607941,11.095530884340405,5.304069635458291,2.264999058097601,4.515258078463376,35,152,15,412,2.9372312715318336e-16,0.009990943852464882
11.895406255498528,2.419869410805404,19.203300676308572,0.4931252682581544,11.364952605217695,55,269,18,688,2.8248310590814095e-17,2.1104026895373814e-7
8.318953984417021,10.55900787934661,2.8489826526492834,19.357504099607468,16.733581153675914,34,343,13,1000,2.3842378292859616e-14,0.01520281688678663
